파일,정답
a342e90555cecd8a9073fb9491dec0ac0c5f2d44a464d89a1d4de71c4e4ac614,1
8a486e71f9086d2aba3f629dc6c479dec87048d5c9f09d1d2c72b3c9181f437a,1
6655c68b8d490654c0658c4354d5088efd7570eed9154615d7178a2f316d00ac,1
486276efb39fa428337a424e9e2989d61c4f5c8e98c525c1a0af7378fd376d1c,0
a4039e91f6a4d9b10de0c907f9d6737ec275cc21030797091257437204dbd6c2,1
0f6624ff0e821f356eedadbcabc988ec0afbbcec6aebd992d2ffd5bdd8f1d77e,1
9c9b630dc94404a3c958aecee3af7d1364353e4b5bfea7a5044211d957ff51f0,0
35bd2bd65d88ac0aad90d8c7c75e35be8754d2ccb3a0145d336e67725a7a6bf1,1
c0362612e922001252ae904fb4891c4281235d0a07d6094710c27d43e7e8ed62,1
c098bf1e65e683ce38ebcf105d8b32003115fb8bca4e4a7d75a6dce7e1fe50bc,1
5cd0c7c3b6eba88d6bc3bd3c2f4144fa9ab3ba26ed9ea0ff1e3d2097f03566e5,1
7080587925b9a069ca2bbf707cea7944c4d768d93fbe82c729379a580691f6c2,1
9fdc115fca6c6f2f53abfc8c9c5396d9d69087283cbb7ab363e4710bddb078d2,1
55a79e37e3df556069ae9dae66c2131d08f0bbde515d014a12bc9444a9300138,1
aba9bf6dcb2b176db52883c2493f93dbe1913ba8d26fd9aede060148c9aed86b,0
8fce0f022f4b5b5108d3e4861df4d7eb068360cb2f42d1981ce6426c40faee99,1
eb9cce01cc0be0cf3486896954505cd2fb224bb3c4246a77b07d629f9c7cf666,0
16bfa73b8ca36cca1cec7b2cbbd1c2056c125b293e5cdbeb6a96f895a458d722,1
cde6c325a9e93725830539ada827f02dc98148166229805c72870429f7d5c292,1
077da5e9e00377ad48ecda2dbe3d8c75071087117c8807d8bfc6332dce78b7fa,1
75aed373c2b7fccc32737836ac26144e701b7258a0f8ca0985b78d38f3e91cb2,1
9f5a4b9dc0dd2c8d8b42e8b5a932af219ae87cc97ba15de16a31ebd3cffc0122,1
badf5cabc141295a5dfaf88db544510ee528048f09e8f634c38b1bc9dc6e7060,1
bf9b3416cf4828acea32bbcb14984cf0110f52cd66b998f58f48b93d5fd40b25,0
4e626a54976f65dbdc76510187d5e9d2682cec7248035e3950f63f1aedd7313f,0
902bc51eb4bd6e6f56a7fee52b04971fba2460b4380e76f3a58d0f798814f01d,1
0744f8134805eb1cfc429d9c60783c3faf837800fc65f4f60ed725275315c249,0
b4034b25c17c7a9797cccdd9567ddbbefeac18f8348f4e8a60a13c2207037291,1
ca87244824f31ce0be0b1eb9130565118d1fe7d4d8b49c0ee0fac3be9cc735ea,1
156ca4274289ff2afe7d946f0a6a0652b3ec416e6452ea18f87f4e3ba13b7001,1
406e29082d61347badc86f10fda97f60411a61bcbdbbb05144ea862a0917c3ef,1
fe0a6926fb1dbca2c737b0671b788c3b69b73e111b593a23f1fbf82f1e527bf8,1
7d1556449c137817b246f5b1dbee8df897146762d44d0aa2b8df6f3fdd28c4bd,1
dfa6966c0fb637fa380cbe7d43cbc6dcbb9d8b504256a4a829fbf3b8966cb09f,1
e83e834d97238f7e724357fba01c532d2ecccc97cc169c08e37b187913fe3163,1
46cf65d7b1343780742e8813f958e2f3,1
06558aaf200f467ce36308f7d1d6732f7e3f90667bddefc6270226b7628988e2,0
08c5cebdc7a7d8e9ab76fc7ccd57b5d66079af69ea60a83d40023a5438003532,1
d7f2b4469f73c0050a259454fe38ead2e1f892e6ff7e11695cfee36df184abba,0
d6d16749c384bca72475c84148ad93e030c5c60df31cbd281304b7dfdf7167a4,1
6b73afa3890eb4f98cd69b5186e0a375d9c6c4dac8eb346ffb7965dce2d39e9d,1
ffd63e10bbef4fda4ea0c51df6d2ba7d8138956f531c3bff7a025e33c3977a58,1
3744ab009e2c10b2729af3d069a7ffa32e79c542f57d5f76683649370898c11a,1
a6fa40f17d2ee4fa09316c63f53ed86e8a06c814c704ba17cf17a4f2dd5b39ed,1
56be2896cc0babe1ddf3ea7d16780b1340fb1a2882be521c65d5193a59ede400,1
ecccee4b2ccffca828d14a82855516f1051d64a662642ac772af0f8af2973a6a,1
edb69a0527b84368617b498dd5a2d7f0eed967324e50b6f5bf111d9a093e79c0,0
0769666baed9e49967bffe417e69e5d7c102fd26e59b2d5809a3128198e7f77b,1
c2394e853e91e94023226f2c201db0b0142b3f94fd89d91993776b120474291f,1
befe23e2a83b7030ed12414547dff1b05c3e11793378f445d318afb71cc2b643,1
73bb871b332274e3e558b0a522cb5c8e8fb6269dab6dcc5c3ee7964576ea7aa0,0
24ddfac2b6713dc437326b5419ee74a953b59b7e99ba76b0ab31f68ab451e4a2,1
aa82576e3f450f53ce82fa8554acb5c9bfaf3f4de1776f7ce8c186123949d14d,1
3e76301e9a8d0447c9522d22bb53891045e89614e4f87abb784923c15f828056,1
51ec4e2f35c3f1608929c4b87d36a8f8197aac8b928ce4f13329d8fd5942ce10,1
2b0e58f4382bfec183765854e73c32914f46b884ce70e2e830d92158dda10e3d,1
56cc927964206d30b5fbf3b08e1cac76eff695a15e27cbc5ee4d5706196547d0,0
98ef26d99b71c616ce5689bf0676cd88a45c379f7ca88e0510b64b93f6247224,1
7277f72951509b1ae3123db91ce35cd72118c26b1d71f21f68a30288179985f9,1
511a1b0788315f495870ba69e3eb8b289fc8516add8db5ac42a6478e71493999,1
0053b0b60c432c00cc57f83f7e58f498a30b005ec4cec04d1b5beb8c08714e31,1
6b3774ea310644e2ef45d36054317109423ed09766ae452e7e780d49b35ff6bf,0
6881375efc50cc436c41c84411b1fae540c91310c21b48754383c5417498cea2,1
389fb6e5d4de957d96597efd5d2bffa053faf5950f0b55d2b45bad6ffe75cf21,1
672a1b43ea5355fcbbe84403319ca2562a5c5637ffa2bbe3da8c2941e932c759,1
49e58d8fb778dc0f498533863fcd81be59d017392705554c6789f64e5201694b,0
4be46de944af322e6be7340112ac70df81509a1653e695e0687443b5b585fb74,0
2095b1e6d304d52c43c48de5aea4605d1c3e47962c2816fdce5d6d1fb44344d0,0
6119e9d7393024fbd919af5481c25a94a0775aece3c781479dcbfe80f5411fd4,0
1a4ce24ddee46b02338248cc68e6f355af46ed4dd7fb49724998f68529e417a0,1
fedfa7366ea77a9225af1e820326f40c6119fee505e1f4cc5473148544cb5455,1
46effde0c7cb87f6753d89ca20f85416c5f7d9f96ca8fcefa9fb32dfa56e5e53,1
a203eca4ccf69372a3fb094d36f2ead6f750948e05bb273096b517a4b19c1e73,1
765caeb0aadaae9bad48bec5afb9b6f3a4cdb380348747c92586c734b5ae016d,1
482ed08f25f60a381d487b420aa01ed586b47747133b03b71ee80ae70bb2d95c,0
47d1fac6c1add4ff840edca228095aa0,1
3246ce00a549e887f6a4e1c1bd396c5ceeeebcaca4d6c7ae0e30072c70822ab6,1
c21e85034ecc53f9aae82e6568704758b35a3edde2ed784134900c0421ccbdff,0
7e03f70fa428fc8b03b0fed2be2bb036f28e228b2f652b9661b3f76c3cd07900,1
02415e5927cb0ae79b748a3c4b0f23a9fd04c0592d5f43be9a6a497299eb3c37,1
710a66e234e078bb2674fe74977a5fa4c5bff87efec663822cdd86304b654a0c,0
2375c6f24fe3589747035954a08b323898931293ae7a764e8a4025f2b18846d0,0
9ed195e2e933111c053489461a7bbe337f91b84ff8d7df955bc35999684535ad,1
d897352b868e86cbbd9d948f644be835aae1bda828267cd7d91131d114a3e89e,1
5122b7412db1d2457d89a491d776f6b12b7fba53a8114f15f838d71d8791664d,1
a29e5a10000ec97dbb699d4883b62d9d5c213743293d4785aebfd39594b04d68,1
c8a79d979197949fb7e1bcc3104b59b23067f71e7e819dcef185fbdfed4bf325,0
adbc5b73e569c35b10455fdfa67e685ad7a4680f17adc2148b30ca26753e939e,1
d19d1147e2d490f28222f69f5ba5f8dbd38983826bc186f68f325a4bb063ebeb,1
2daef3855fc3ab60a3f671ebbd52f493870a494486d57c4b99a112cdbd651e4f,0
653c35e972a7c9f2aa061c8de5c95d0632e71965e720ea30a7cf3025dbb9c2c0,0
66be53dff8c3ec3ee5aa2215375209c790b254f74ba26920b9db99419cf372e9,1
4efac366cc4fd9a19142cc2f4720d2694f185dc08cef49b0d0afa9b3ec39a99c,1
10328fad6e578b9d47d9d134d53d08bc62b5bb5db35b003039124ca2d672c05a,0
edb8a819bcb6d7f74b508e10d70f16778db18ad4bd6001802de4276d17ad0f05,1
dc597543965a80e5cb2c8938332929fe24fc3c19a837a0a73c646b317c42334c,1
549e24a27e5b443c1044afdfbe9654bdd3308c5f3cb6d88e791e06361d76438a,0
1287887a13fe9c0b1ad0cca9afba738a03f02dd0e95fe4c589d0142856873c7d,1
bb363cb2280fc3089b0e595eae06e911c0b06b6b125def8e79bcede9be2e1790,1
9c1297c4b1c1d416a8c5cfed8912015078cfb93dc10c9c1a3045e8213dae4ea9,1
fd8dd80e54a7307a6d7d09d4a3aca731ca72d3876d78f2eab5f70d646823d5b4,0
190c0250b503358bce8aa69ad634b717bff9f7c5d89244134c5b7ef4f9903988,1
85dfb76b932cc5aa90305be890ca1d9c689199c1ebc4f7d81812765096638045,0
4122606b157a63863db7061c2dac7961bd9aa96ed0fde23bb49a37a216ea2a81,1
e9f449341ba755503f54197d1bc4137729d829c1af4a7163da9ce57a6456b0d5,0
6200d391512542c6142d0f41de2c29af0e693e1b98f38ce653400fc46ec782bb,0
1e80b46583ff5cb5e7b6147a72248683a308048dabe25209d4474827212d78d6,1
5f571e7340d266ce5e52326c62f0f476b1771a533b66b30151c69f2d48e90e40,1
71eb3f2ebe8044c08018f6b6eb9ddd1bbdec41cce878cd7008997595615d514d,1
b580a3c55d84f07ff76bb13f402fc5e4595e33d5fc6a7e4399cf26220030e1e0,1
383c3b2f80d8ae25d146f5beb000bf67d682e0f807a9d45547ed8b17f4bf9e90,1
dfb0552eb6c5d43bfbfb2089fc5b84e9461c9e9454b4aab1d423816e699dbfb2,0
def3c9f05fc7ac428608a144cceb812242f18141fc2868773ae108d05dd1fb95,1
628828970a32551b7a3872a43996f7d454eff516bcca514f4166a2cea6f06d14,1
5f3dbe37ba4a692c003782dac661305a2987bc3d0fa08c0062c814a3db9bc5ea,0
6dc365dacf5da13fedf5f086f67960815c5f29b16359c38f2eda5994bbb227f1,1
3b94662131dcab7e1101d2413d7061e639b97ec25dc70232f9365256c6c6e026,1
8c35fa12d5c14257dddea7d533d0df8f0e0dabced5d2a38ce9e7a905f34370d4,1
9cfd69d272fc49548d3b33622f570d7195fae7fe3bccf157d7406a6bb17a88db,1
b4f53aacee905e2b5130a5fb02ba87aa0868dcc503e80be04f3c9ae59f290d40,1
2d868256132ddedc83359ccee461b84ffc32e0c9b2a3300b1d72ef70f07c938e,0
178478870e891dd0d2ed2b06305a07c4c701f9c9d93ddeb010deaead87e5cb59,1
d66369ed428779a65327ad97ae344ce2ea1213455ed865c50607eb7f7348fb64,0
78d7cde0980b5812232637c921d5a7e6784a82fa5d7dd9e801cbb631477576b7,1
f4a79c0009cd765117dc0c3f6d26424075616abb70612733fffebb005521352f,1
86b3bbc0604d0812f5d0ebd71e877b83e47fd410958a1dc6ba699ca5691f8bea,0
b9c7e8a6d4da5d746c9f7fcd800ecfa0272ea865caa306d4ce976d6763b8ca7b,1
4463760d20931fd9584fe25701057361fbd12994401382c714881d159d199bc8,1
3e445efce6f48a9c2d8a3b3a056da3124c2af81322d8b0e9827fcb2c716ec7d5,1
ba463cb79111d079e38332ee1f6fd1e4c11e0de068a5d3dc89370f0a1bae86b8,0
ef855c81e279e4c241a0ec508471748261f0ebde58284640c068355ece5a0abc,1
da40425220db399b0621696dbf0d9e95d3b8e86b00925ac34152eff98e0e2554,1
f82237562b5b3a8b5ee9d29c62450731ff2f395c52671d39dd21d8f024da4d39,1
cdc5ebe294aae73ea60fa4103f4f9319960b75d340d8ad9c90943f8ba6b96b0a,1
7b250395dc6b7bb55d8624cfa4071c2c8da60ebc6957017aada2b1151797b4bb,0
89d4bbb062f45d2ec05846c988e357360ade5b314a5b8cc05d8fd5f4d96fbc28,0
26287d4d3f328d3bf60f30e308749187c6e1bb48a149ab1baf219e7de8f66810,0
38bcc73ec0a1b4c598c71a40ee74f51dd52639150975cc1e26d4eac94c09a874,0
9cb9879a153a37dd51cae6a57632e29ade7d60468cae116d7f5d1f8194646ca2,1
11805169da5d4364f95e3f5c35a37946a953b987295c7cde391717a77981ae5a,1
5412e17faced62426a6ab2dba6898a05e33fb8be4e531236890910e5651ab4e0,1
87aaf26b90c14f7141490d0a1e1af5291aa3eeda275741cba23b872e9551ff84,1
db63effae86201b290ded8b345d25e6318313dca4b80c8515051c7ad9cfdb205,1
6cadd2e3a30570465847f72986b6f243efb7ddf760398233d7b6e227efc2c13a,0
d03e7932783865951965a05ef6e0a157797d61d418e5f09d020d600ea86233bd,1
8233ef43b1b9fd9c6cddb5d0451c2e3994cebe71a1d85e492a3163e1801e2d19,1
b6c843eb70cbd1dcdb4862eefeb58dd960ddda1253d2dbb8583417e76b23defc,1
091022652c2e67f74f3ed6984582844b864da1e90707ee5d12db531160fe0fe6,1
195ef5edca0e68f3327fb0146ebdb821b80fd57dd492b6654ea3951d0a675ef3,0
c6b8886150f52938fe41f23972b907e07e22a2aaa0f017f3b986b2d9b9b29eb8,1
52479b468b6a9ed6bb933c2c37d8004cff0f8f94341fd95bcdbe31bfbaeab96c,1
f38e38c8b6a71610a213592ff4cefe4acc00d2811d9e7b03ec419f384aaedec4,0
8a604e7bb1365c16f13a93efc70e877869d828dc046a2c4e9c4db4faf31b76c5,1
735d1af68ec0fac5f44e7ec8f7cc68422a647f4b19f37c14f45b62fc7d32302b,0
d25cccb884a672c8afebd0e3d5926c0cfe6c0e275a577c7e2f33d35beba009e2,1
e01e8c6162be6b933028ba8331c5bd142e34b3ef1998c45433165055e160cc40,1
ee41581fb7ddf2f8329fc1f5040d800accacceb7b48eb1563cb86b2f5ed3ae64,1
3cdad34d74a09cdc200769da7ba06d2a850db18465d30f981faaaab6c18cd40c,1
b721682b3f3914f0f94431d8d415f49eaf35e67a0340bceff66c01457f649819,0
de613c56656c3bc044d5681a08eed21bba3c03a7a2297179a8e94ef5280e0580,1
ff9102c9b412bc3dee54078dcf51eb3b7cda7e49ee608b630b9a971ba605c715,1
b8bab00791747013634af580cb37286a46ae0d3364f5ec924d87bcdf27645979,1
a81e569a7757df1b32678bc4769ea7c805cc490d9cafe5b5bc055fa393a5e142,1
f5f4d17e5ecaf17c53f64c0c70b9049fe2e91594ca78e681d22fe0123e3b9d85,1
4546d009235f3c4c5830bd019eb9d4ac8d59467cbb69fc4c25aca7fcc2d8adac,1
c13b3dee46191b42fe59db38133583b05931cff1e7dbb8e91e0da2697579f57b,0
05d4d9627e3fb7ef760e7ed06bfc5630ea08a3a1332a7420d8d6093472ce09d5,1
fd8bcbb408254b10c93ee6bc6f5c12c685c26a1e6b4c9143e2239cac2d94d41b,0
552445b0d3ac6fd9ca44bc6f7b5d82c67a7855f7cf577d8fe6e15338ce07fad1,1
e334bc359b3db8170607ecfe23a67a4c0c0927c533076e5538b6f631063276b1,0
5b1b6f436dc5b46473d7d4812aefc0ff2d57208170656b7c5cbf8895a630cdfc,1
a48041d6d21c539167736f93efc4e30ba10713d4edd6ebd5a7ba1d985b4bae77,0
39f4c5440a392aa9658fd0edb210150bd158cbe8eefdc2a7a3573d8dcc573fef,1
206ab056f7f5619a1d705cfdcf591c0618af3e0ea4e47c897c3f743d6c76cd8a,0
b979fdd54badeea199a746f9b752b394400080aee4c48ab146b90d18faf7522f,1
296c07a95897e5587d45b2132d9a5dd526a06cc344ab5a44a1ceb556eefa98d3,1
584caaca70e2b425602b528ad7e98d70fdfae04ca780384fe838e04500ec8781,1
90fb23ed4b2c551324282cb5b8e04e96bafee411e33f0ba7d7e4604348a98fe1,1
db424392f33e0af26c84123916ba2d641f962e218676ef5fc98312e1de27ee17,1
7a497ab92aef9246dd10ed9a64fd6b48c01b9c2ef5f6771780f6685da222f9eb,0
6142edceb76c7b14a51fb4446836a3c3e9a0d57828d550ec4905a421750b0cf7,1
3e3502f0298633e54001ceb0d22c520afdc675485a0fdf95b51855da1f21f297,0
a2242172f9a727ae72b2f61bfbab3aef1c187013c00fa14a3a2af106cc1be902,1
5ef1f55a8ff52c715b332e527dab033f4d41baced371e8f5696de3cf91324519,0
822b0ea2954c05ccff5924d2aea37bcba2545305dcb888379ed7e1c88e68c46e,0
d15c3a4cdcc8e35b7ea5c163184640b7ec28f185d76ef23ba4f66baea329c204,0
cb9aa0b36b2d9aa17de7f338df2dcc15c676900ce92232e863c0fd72d762f0a7,1
12196497372942348656ef2f6d5e4a30c0261d389ebbb49609270bfc08a399b3,1
c51fefd5eadc7ef65080e3093ff2ea3243f93983d1dbc5be28e62b600925f17c,0
eb193cc10f665b435afa29fa9f4334dc81ced7d9d3d168f2fc5c621be7db6178,1
ef0e511511f43216062d43ecba507c0a82e8898e8531b4dfde1777faf578dfd1,1
8f819210123eb1790c14b08ff849a258eca672717aa44ec44b4c8764b14cdc20,1
afb12451bc3c34171bb39b168101adf66c4ed26def49399513b980c107dac237,1
0acaa7192aa56b3b90dc4a64065940da352e2d695e48e71e0c1cd73bc83c2f7a,1
29eca80265a52e232e8e384a492c4d51ebf9292a8bc528d3df68f7834b5d4bbe,1
df3874531b5f8292cf534196e96a52bc7617091e0f9c07de3c751d3ccbe9cc25,0
f99c0e3ad0d57647112e2fbe1e929b726ad09e2621242a7524aded7d7955b06c,1
20d558ccad762545eeb5f8ef372c08d4f188e09f3f98aca73ffaaee191c14d25,1
340b88166726dc3e0ff9d428536a8b2b3d385f0c70767cc48e9547a2e38458d9,1
1ad4f99915aa77be6df1425ad71f5709f68892cc5234e36ae0c983d92add3228,1
bc0937fe09cd78c23b5a4e3b1e5476757fff59aafffe5e3db8d939a50ba14bec,0
504f8f1bedb0ede2bc44598274c815a68cd126f1001c314b8830330d083973b7,1
f5ba4b8cdd1ec8ea2e3e70160bc43e085c8717c4adbe2b938573b725321d8e87,0
2e44199823e780d1ae392b771d0979bb52e04a4776ccf0923a4d4035423f47e2,1
5e29a349622eea75fe1428fe277192bf4487e6f4a8ee816c3e7d9c28312a9442,1
f4706b028adffefc113c4e958e601f417884a1525af76faf1091a23e445dc0f5,1
587524addf322125cf6b97e5ab9f716866d450f1d8011e3c9caf128d79e04341,0
d08af9cfd07276c936fa394f35c7f415e26ca435ea20257cd35d41745f5d2c8f,1
d2df746814f61d2ed9416306c8ca30bb397ea66df30ee2b65ae13764d6a3e0d2,0
748f30f2c5539d605efe608f8daa6dd18af3e21d5f405ae79f41fa3f50a2e5b6,1
975f06d4ca36fb1bac19ad2b3df72631a9386a3da5123969462e61f4d984d016,1
5319ffefe020af9236815e60debaa937ad239358730508e8a6cfdedb63720f25,0
3f2de02edfbff3a29085f452fbe7aec476f46ef4d332d70ec4aa2faabcf1933a,0
3f2c55e6da89e4cf0fb23e8daee70e6bc0c0665ce27a69862cd681927b8a227b,1
4c1b0dd9029efebb8da0a1bd844931aba3b4a080381e291092df7dc8971f3ba1,1
3bf8520f0abf44cb291c74fe355cc0d78d73e0d0520bbb544392aa7d6db621df,1
aee24562290cc9a06f1ac7ac7533737d9f4e107fc1c608107d2e052a5b722353,0
077864062f928feda75d31093dbd7ada399884abd8c289b0c685834bcc3163e9,1
e7b2fe0f4b1e3c4b509704ff97282006f7a30e56bc85be70bebc12513fc197aa,1
0e7a8f906ab8cd3cead9b9988665e54672bd5bcc9880a758dac0e87a7bfc8798,1
ce53b85f29d1d32921afb745a79976969936b15680852f86ea3b01b87aea7438,1
084fb16a774cc96f2694b1e6a07be11ef31557c218264b9ec521bc0ea0f8f13c,1
3ff5f7e3b050701cd4bbe0f9e15cc971e6ba1ec1e050c8df099957f651d92470,0
49b94bfaf2e6e33c63773f1ec47f6d0da28070f038342e01284c28e750d7ffab,0
f69e4675e794e7278896ab6252031b99460a269c82ed0f86beb85f19d2f5f51f,1
40901920c09aa5a0e8164acd39a5ccc3a8800d1f688de4b48b990ed0b2eda4b1,1
e8ce103f47f5b4fc18a8ed5799f2120ded013e0647b60145bebcf99f4b640d2b,1
3cc3f22666e04a93726a531db9b5a8b3db6452e85e465d9cc192e028ebbce3e0,1
84d5a7f425c68ce7578802e17d62b7366866629937639ba98ad65cebbf71f91a,0
4a012affe0d1684fbde713d94778e938651d28be5e235aac853122813a072c4e,1
2df46327414c424088df2d96d2b2e4f08400532c46d1e8e828fc28adde11015b,1
a2becbb0b9614df96e4daaa2e74b25093eca01c5cfeb04a64749772944f9a5b6,0
4b7b2fc98eb8eb4eebcaf9e8b4e01f63d2374780b49e63429afc632529a42070,1
a562b0d41c427e06ff998a1e42faf008239c616f0c2e461ede931d552932fd5b,1
9cf5476d6b75a9046877eaf5ee6f32f8e7917ce781ba40d609240d46bac80cae,1
77fdc6ef2aa45169c9f0e897510c422effcb763e29f08c514f99d7bf227a49e5,1
781e047cdc3e45da9e1b939aaa67bd77efe26126d20c807d2ce2d879f0b87498,0
cb10020c8bf5a6e2606b49513c2d01fe6f6a2271bc1a9c726712a32fecd3bc95,1
fc3e471145e46d3c3493bef97c72b233010f3863eb12fbca88d83b993a4bf9de,1
f954d6b8dc3dd38f895b78bdd0361565739c08ab73c55491aae5fe05cfec658f,1
5c839742e897f64a75ebc32c40b96808896b4080d75f187d93362019a281b2d6,0
2e1085600c63106897e355e7b4d04e2d7d3c0f4156a937e09462317193575115,1
cb10a52c2523136fa34a11cfe5e7a05983db88ed2f9adf9ad3a800d67b6453c5,1
45fc49225c84d30f1eb26b2cd29e8954e78cb50397e14d7d809ecf6ad3988701,1
534d7b3294b0c962d6b703173e2b876cc61849a7ddf2cc2b414d699e9550be36,0
2e94fe4d8b79c2e7609ac8d440feb60e8025d8015c578cbe66cd712121ce18be,1
e992cfabf46dc05805d4847692e2fff8535b73813048c54d502181e8716cc9ae,1
93148fec1e9b2db87b29a3a594fd8fe4360ac1e8c4110faf898ff4b8ec869553,1
967ab0b144cbadff22fa962dd20d207bb7f38375b52f591fb612e496f5d9c8f5,0
a347cb90eee63423ae38a7ba0bd5ee6319b16d0dddcb77e7e394d6263d8ab1d3,1
f1e12f28c9dd7f8ffe2b94b6d0c8f2043494ec0a71fc0a1ba239573de97a3427,0
94dd95cdd42b02b8889e2ca16c4f07bb10b9b175619fd7afb1888ded30eb6cdd,1
2fed63a609b4beac81d2e57e8a332f032c91890740c599a85082a9edf7fca08e,0
73aae10b93c421acdb7bcf6ccc3e16ce8ca136404297b5566a7ee19d3377904f,1
1ee10ec95331ee7c97c6e28e765c8ed0c5add28872297a187fe301ae69518d90,0
4e4bd0d388652e299e3b1ba4024e10faba3e765c9e7be63c68f43bfbfef3b375,1
4d8b00275305674a54626c98f96c71840de5feef0e9185dc08613251b71bf35c,1
d7f4524886c156ffbffda2083e92f432162b7d701fc78dc67336f6cde0dd3028,1
e7f8c4a6fe3c33e5365360587874ce017fcfa5224fe39637db7272246a050daf,0
1eb7ee734018f227367e0bfa4a483f97efb1ba2d8fb117484bf2b30bbd5de196,0
ba9dc5f5ffb48c6e57aeb71e857b61f3596669c043627962d953533d15621596,1
96067b683b90fa675fef8bb029a01044a3cdc65f811f5574b81decf166e25673,1
90a61f9d1331d8a92404c69e54f537aae44bcb2d3ddda5c77c8b251f51ee2e0b,1
e3309e12635809674a8ea6455415739f15fb14c145decbc167a9cdd759833a0c,0
0f777daa0d15af703e105ac31c75d282411a9a3fe948b18927262899bef3f9d9,0
068b7fa669f8667d3aefc3d6261f5ce255c4cc7e7eba7e5dc57998fb5a0b5911,1
ecf5abe94b0b7c861a0b9493be914dd350f9532c265c7a5432b35fdeedd56364,1
dc6b6f9df135c34cfce2f4bcb65ac811c38f15dc08e5f6d6fcca1e0687bcd203,0
55f7d7d79f8a448793086727b87c9f89b43dac43ef77dd6f6b8abd013f0239dd,0
a81a2853131f647427dcc905623f46e38c10f4ffe811a52ea6029de432a2f7cb,1
bc1797c9a3d39d8965497b09d8f01818381d6c931a01df0281316b8885a27362,1
4ce0650a65da19ef0212cd54970c18853c4a08591fdbdefed8dd4bf0fca8b10b,1
422e2f0d5bf4ba7c656954bd3a92d6cf0b892574db2c3bf906ca0ed68b7a2d6d,1
12a3945eed95c8e074ec9a192f9a72657b99df6e1cfb35796ba6fd75a9296c3d,0
5a3c3103d99941cfc9acbee683b38d33f898c42fb9f8daaff84db837cca68ae7,1
c507c4ffcef6daf8e94f45ee5c6a3deaad9d6d9e378729193c7271bfa66e9cc8,1
9609cad3831a16e08d78720c0917d0a7ccde4eef259bdf6c3a1e1d45616cb272,1
a91ec4f8204432ffd33c76c49d2b6a042cbb19c7e59dcc655b9ada528f337115,0
214059fc014cb72121330bdb0b79266086324a715968eb197875d54cd952ec46,1
a525ad3618dd5e37cc2ce32e995d0681369e9e492b4e4f71e64d32396c2f87b3,1
5ef3c50f8bbe6083af437e31aa11d118ceb2829c913e85b5c4015ffdb0775e81,1
5ae72ce9e51340887e985f3c6adae8ca324373fd7f1238310223d7d64e8b64d2,1
041e6cb82be7d8383910914e620e547de5d3b8757af445b5395f780d8c616af8,0
111bda7038c320646b77b60621a665de0ae318039d3ea1062619b9c651a5d8be,1
3f5a01a20a8c8a706ff97417ee2c7ee5d4290f54f5da06692ed390c1f2963482,1
4be5ea0fdc7d1717215d5f1dd98be395efdd66434927d2ab194b6fbfaba211fc,0
3f6a9eb33c593850477f7860a7517382b31307af82e47e0664e4ba4eebdd59d1,0
62b122f4e050ff062f0afcd2593090cf8d3bf77075c139ad16c10f1982724f99,0
202d9b5fde52811d9e3e3a4592c71d4d8ede86d9e885acc90b35fdf9ac6f5c8e,1
f5db484e1543adf7cef47d618263b0f53aac67e2544767b6a3306857a1dcc366,1
0782051c8e79eebaa461ed02766fb678dda38e73692357dc6828b33f6abd4ce7,0
4c031b4e58670fa54e322a4fb69c5a3d9506a85d6b4b37b2e82466be4f14c1f6,1
c8425faf26d26ca81f1357abdf93b5dfe02aaf19d458b27cf7502a081c8aa06c,1
19283fff0571ad94714586bc10fd8bd923b95aaefe6e13f1b7de8a0e2a81ccef,0
f00070639876cb3a838fb142498f50ace4d6c674ce3892e10280e0a5f517343b,1
312001a5c69f3ec494b57cacfc0d9f1ba789b8db20fb078bce353a98600bc4d3,1
1b9e2263d47f792bb4e0c23df6c600fffef221bff6cd8fffc289306ae8e103db,1
487e43ee2ef21b80b347c76a837fa218ffec8f8a896b0a5cbe587547c0a4a7dc,0
f2e47e5549c727882c42d76c9678f755941ab4b4b168b083c8ad42c66d3d4aff,1
51779f6322e0011660dc19d24af4f37440157e56e4726b39e8b0b705f01720f1,1
6acf9e47df9f334c75db41cf508c9f91cc061609604b2481566e5a188c6faa4c,1
32e67ed3eb22ab5e114b9e33f1612c290a8504e260bc03b07ac5160aaeea2a8d,0
386933bdaf4774e88670e21abbebdeddf64b1e87b1681f85ac5b3ec1cac8dcdf,0
616dcb7db894a4ae0358f5904af39bef7f20262b43dd9c11966936c606a268fa,1
debc7c0f1c9d6799ee8dd78a8a9cc9ae2a612d8871e9be8caa89483da90c6dc3,1
49714b764f80668d5de5ea6a99c8b576b069e3679035dfa54af49f2c4ee375fe,0
c3e31a654cdbba48b6905326128b306211c8dce7c0016299eb4aed9c1e4bfcbc,1
0b81dc6b2db64fe6acf6c4887ca68a4bd8d25ac9d760578b282037582765da28,1
3dc9b3d44c4cccda50deb4c7a1137fb9fd009d5e84ac8d372518efc11975591f,1
7333f99d0d4098987bdf0593b068f790a2d3af2db0ed89d1717028b677294b8a,1
f187215212cd39de12a3b97836b9dd777134276890f6447ea407549576ca1b54,0
5fc1b8e1cdd4d80b9818b854f70c009b7c182824e22c8eed7f524b4da2c60f4a,0
